,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
0,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
1,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
2,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
3,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
4,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
5,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
6,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
7,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
8,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
9,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
10,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
11,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
12,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
13,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
14,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
15,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
16,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
17,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
18,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
19,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
20,-0.07616958,-0.049297865,-0.056413963,-0.030097887,0.13263012,0.12837246,0.046706647,0.123185635,0.08866284,-0.03513701,0.039071694,0.14301383,0.08572525,0.08694789,-0.023545802
21,-0.07335438,-0.040299658,-0.07822879,-0.028063647,0.059213936,0.046393678,0.06396054,0.14734189,-0.02664563,-0.007907923,0.018164262,0.11340028,0.15840375,0.061697885,-0.059317127
22,-0.025973767,0.0069602914,-0.04156372,0.0032852925,0.020610988,-0.036209807,0.08037492,0.15824352,-0.020579822,-0.03095421,-0.01646629,0.103791185,0.13099383,0.06435726,-0.06468241
23,-0.014821716,0.012928393,-0.033477545,0.0023219772,0.011843383,-0.07960001,0.08128305,0.18148524,-0.019331366,-0.036302447,-0.024492532,0.09310849,0.09513044,0.060779314,-0.08602001
