,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
0,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
1,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
2,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
3,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
4,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
5,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
6,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
7,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
8,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
9,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
10,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
11,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
12,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
13,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
14,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
15,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
16,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
17,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
18,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
19,0.11600817,0.1284656,0.04555017,0.07891884,1.1624705,1.129226,4.117963e-09,1.3139848e-08,0.37809724,0.0026277213,0.40521494,0.006900503,2.656952e-10,-8.4463947e-10,-9.975166e-10
20,0.017258711,0.09757075,-0.035855547,0.09244334,1.0527492,1.0491835,-0.19024265,-0.091925554,-0.35603368,0.18182833,-0.10279623,-0.36787975,0.3808735,-0.15881807,0.1162527
21,0.073005065,0.15757516,0.031306654,0.12750418,1.2618209,1.2819164,0.054978594,0.14774472,0.11864269,0.056507472,-0.049188122,-0.11860444,0.2372628,-0.09608633,0.0880643
22,0.09790652,0.14856164,0.13737959,0.15072387,1.0884172,1.0588635,0.27940553,0.35744545,0.45076734,-0.051077507,0.084584445,0.14844547,0.039861307,0.037315868,0.038769178
23,0.02924779,0.08645663,0.06259842,0.1274675,1.0806575,1.0657865,0.26107782,0.36066934,0.27220374,-0.025704222,0.038925484,0.09152804,0.17841278,0.005555231,0.003938034
24,-0.029000744,0.027761437,-0.014219701,0.079126395,1.1233016,1.1193786,0.2592771,0.39091346,0.20376603,-0.0011490188,0.005929351,0.03962803,0.24757104,-0.01514988,-0.025150105
25,-0.03372939,0.003522832,-0.013498619,0.051473197,1.0972217,1.0814211,0.31859097,0.4540283,0.29324496,-0.02121259,0.017268457,0.07334782,0.19861104,0.014537606,-0.043445855
26,-0.01621867,0.011625808,-0.0012359545,0.052175973,1.0615007,1.0426502,0.36720285,0.50244653,0.2959015,-0.025386022,0.008599639,0.07656092,0.2058389,0.019363888,-0.034626737
27,-0.009390846,0.012048628,-0.0048136488,0.045160227,1.0449141,1.0286868,0.39820746,0.53906566,0.27386302,-0.023903387,-0.011779994,0.061948895,0.2304105,0.016423754,-0.027650401
28,0.0027734041,0.013494827,0.0011638254,0.038372137,1.0267395,1.0072602,0.42435592,0.56547904,0.27974683,-0.031052122,-0.027498007,0.05808495,0.22980367,0.023252122,-0.01928775
29,0.017365381,0.018176638,0.010330439,0.03496871,1.0012947,0.9773501,0.44211745,0.5784098,0.28009063,-0.037220966,-0.04090777,0.055759758,0.2274564,0.029492207,-0.0070371926
30,0.026806347,0.020221036,0.01396808,0.03018796,0.9745582,0.94737315,0.4507852,0.57989895,0.2691552,-0.039483573,-0.052674323,0.050399855,0.22866763,0.03268423,0.0037295073
31,0.03300006,0.020152997,0.015577473,0.024633627,0.94392306,0.9131615,0.4529321,0.57221115,0.2588289,-0.041026194,-0.06028278,0.046750918,0.22534628,0.03589853,0.012007982
32,0.036281183,0.018683143,0.015562326,0.01918406,0.90470016,0.87078166,0.44777262,0.55519325,0.2473915,-0.041675925,-0.06369814,0.044930503,0.21945418,0.038463168,0.018528104
33,0.033574574,0.013576288,0.010807708,0.012029877,0.8570466,0.8219137,0.43231505,0.5273933,0.23193732,-0.04098711,-0.064546004,0.04249136,0.21408649,0.039469317,0.022308573
34,0.022181645,0.0026342943,-0.0008395314,0.0012307651,0.8050209,0.7716664,0.40281978,0.4864893,0.21325509,-0.03945729,-0.064499795,0.037591994,0.21012138,0.039015822,0.022130467
35,0.0012118891,-0.014379103,-0.019953117,-0.013529189,0.75739247,0.7300901,0.3560454,0.43113118,0.19079068,-0.03628851,-0.06480153,0.028702885,0.21014251,0.036821797,0.017613225
36,-0.021593899,-0.030843828,-0.0393731,-0.027357712,0.7212745,0.70389324,0.29595557,0.3661586,0.16469344,-0.02932535,-0.06512758,0.017997399,0.21521212,0.033149097,0.013073295
37,-0.026105389,-0.031784106,-0.040907264,-0.028838135,0.682558,0.6728009,0.24049515,0.30412924,0.14197592,-0.019525757,-0.06389502,0.013919681,0.21714462,0.030463014,0.018728562
38,-0.014116026,-0.020144764,-0.02667132,-0.01955476,0.6260593,0.617989,0.19973198,0.25060385,0.12809919,-0.01273744,-0.059988216,0.018947273,0.20984413,0.029901698,0.030233651
39,-0.01095508,-0.016768795,-0.020491257,-0.015895784,0.5613679,0.5535595,0.16707617,0.20275962,0.116488576,-0.010116134,-0.053002775,0.025642544,0.19900237,0.02884753,0.03245598
40,-0.020413317,-0.026288006,-0.027254224,-0.023253113,0.49711394,0.48623174,0.14694124,0.1658443,0.101681344,-0.0055616205,-0.04286146,0.033010855,0.18654759,0.026555609,0.02677486
41,-0.029493943,-0.048029263,-0.035155177,-0.042927556,0.39711577,0.3511371,0.15701845,0.14365198,0.09832062,0.0022896254,-0.025250971,0.048064217,0.13707379,0.026301557,0.027848706
42,0.00634373,-0.030532505,-0.0002470091,-0.029062793,0.2710273,0.18352026,0.21541218,0.1728021,0.1263284,-0.02253197,0.013892829,0.103663884,0.06331253,0.032080986,0.04171656
43,-0.06288922,-0.048775222,-0.08257015,-0.0488801,0.35063195,0.31276065,0.08328137,0.08594911,-0.06818703,0.038808595,-0.0056914836,0.0035480708,0.22890626,-0.012849521,0.031482346
44,0.017286487,-0.010191161,-0.0026319176,-0.02533476,0.2955724,0.20919077,0.12075724,0.06867276,0.05508266,-0.014134942,-0.039239347,0.032686606,0.077464655,0.034079358,0.07011568
45,0.031905465,0.016023915,0.006038055,-0.003501527,0.27870095,0.19768314,0.12773041,0.07866098,0.029377729,-0.01114117,-0.0075856,0.052573144,0.11397511,0.022500673,0.056659862
46,-0.0105108395,-0.025080252,-0.032096535,-0.039036922,0.26121938,0.17817694,0.09528741,0.048425727,0.013686433,-0.008680629,-0.008707941,0.050113305,0.098420486,0.022120792,0.03685654
47,-0.007538751,-0.017433781,-0.029256038,-0.032753408,0.24909887,0.16762015,0.089739285,0.041412905,0.003880091,-0.015993366,-0.017759219,0.050664797,0.09562926,0.023310237,0.035214074
48,0.007551022,-0.0022238567,-0.015779957,-0.020854767,0.23827173,0.15425287,0.08823195,0.035971746,0.0016311407,-0.020257536,-0.024332479,0.051377907,0.08874832,0.024258526,0.04011053
49,0.006125532,-0.0018728264,-0.017060675,-0.021191075,0.2289206,0.14493744,0.08282519,0.030762471,0.00035706162,-0.022889951,-0.024843216,0.05550766,0.08323626,0.024578137,0.033876076
50,-0.00036201626,-0.0049455725,-0.02261877,-0.023195803,0.22119328,0.1387844,0.07373807,0.02239389,-0.0069444105,-0.022577444,-0.028802902,0.054595307,0.081129506,0.023671966,0.027959622
51,0.0010456145,-0.0015538447,-0.020671621,-0.019711606,0.21202889,0.12993073,0.07125115,0.018363714,-0.009730712,-0.023517637,-0.03406641,0.055243894,0.07598777,0.023790361,0.026183687
52,0.0025657117,0.001729548,-0.018778235,-0.016398069,0.20344709,0.12110786,0.069600254,0.01499927,-0.01288867,-0.022693934,-0.037277013,0.056464627,0.07182439,0.023270003,0.024526954
53,0.0015103519,0.0020196997,-0.01897709,-0.015647527,0.19427946,0.11133158,0.068553254,0.012337521,-0.014972113,-0.021525031,-0.039124057,0.059416458,0.06564392,0.022995375,0.021548882
54,3.0435622e-05,0.0021170042,-0.019623056,-0.015064318,0.18529502,0.10191424,0.067991406,0.0105027035,-0.018848456,-0.019357124,-0.040787145,0.06271438,0.060315683,0.022282707,0.018878698
55,-0.00014264137,0.0032417625,-0.019110277,-0.013934929,0.17677522,0.09331743,0.06846413,0.010591872,-0.02154228,-0.017722214,-0.042322904,0.067163244,0.054691873,0.021848246,0.016689979
56,-0.0006669238,0.004142653,-0.019151583,-0.013167098,0.16970666,0.08742529,0.06808709,0.011962913,-0.023927644,-0.016164,-0.043273017,0.0720406,0.050646648,0.021291897,0.013956882
57,-0.0016658828,0.0047169663,-0.019856803,-0.012605287,0.16444361,0.085192256,0.066217594,0.014499746,-0.02560252,-0.014969399,-0.044028282,0.07674213,0.048802927,0.020700237,0.010605842
58,-0.0024368614,0.005142633,-0.020338967,-0.011892475,0.15954193,0.08444417,0.063515976,0.017456993,-0.026160702,-0.0136101935,-0.044606596,0.08098501,0.04760787,0.020093912,0.007409483
59,-0.0032773018,0.0052599683,-0.020790122,-0.011069659,0.15388267,0.08321667,0.06034787,0.019497752,-0.027239084,-0.010979069,-0.045057714,0.084199846,0.0467671,0.01905966,0.004821837
60,-0.0037110075,0.0057264753,-0.020834848,-0.00972411,0.14780158,0.08147344,0.057327606,0.020589411,-0.0286811,-0.007726718,-0.04556264,0.086663716,0.046221636,0.017818583,0.002990529
61,-0.0034685284,0.006630268,-0.020307675,-0.0079591945,0.14178242,0.07953506,0.0550353,0.021626323,-0.029184207,-0.004904974,-0.0456042,0.0894654,0.045371354,0.016791753,0.0015010238
62,-0.0046708137,0.006602343,-0.020706818,-0.006799698,0.13527425,0.07588975,0.050068807,0.017208919,-0.033785254,0.0002503167,-0.047479987,0.08824573,0.044394866,0.014973769,0.0018842295
63,-0.005701944,0.006663732,-0.019554757,-0.005916409,0.12488181,0.06396069,0.045925997,0.005283363,-0.043407246,0.009105055,-0.05264108,0.08311473,0.037380375,0.012480991,0.006438181
