,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
0,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
1,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
2,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
3,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
4,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
5,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
6,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
7,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
8,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
9,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
10,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
11,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
12,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
13,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
14,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
15,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
16,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
17,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
18,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
19,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
20,1.0978918,1.1693904,1.0956454,1.118211,0.017175741,0.030101452,0.041155785,0.074715026,0.089866735,-0.08960501,0.011812985,-0.04175064,-0.082817525,0.0088757705,1.1056309
21,1.1473131,1.265225,1.1052717,1.2328038,-0.1256776,-0.11012451,-0.10949185,-0.039746635,0.06531242,-0.11891272,0.029438883,0.0042533726,-0.037474845,-0.02692429,1.1307826
22,1.1865814,1.2901123,1.1222225,1.228595,-0.17195432,-0.13523825,-0.09171935,-0.039512195,0.122509144,-0.089917906,0.053051382,0.07516711,-0.07081953,-0.027276173,1.159967
23,1.1848893,1.2634405,1.0996647,1.1979336,-0.15600751,-0.11628848,-0.025651485,0.0040976033,0.11944025,-0.03444278,0.058259636,0.08279107,-0.07551396,-0.040359534,1.1335435
24,1.1917818,1.2590737,1.0897324,1.1842026,-0.13125609,-0.09849773,0.03167431,0.048625045,0.09245373,0.0069055133,0.049934976,0.053375646,-0.06773104,-0.056693852,1.1209567
25,1.1956735,1.259947,1.0879762,1.1728996,-0.11153661,-0.08776423,0.07837067,0.090916276,0.07346519,0.024622245,0.04059498,0.025971696,-0.0656629,-0.064945765,1.1125168
26,1.1890101,1.2547933,1.0842379,1.1576151,-0.096165776,-0.08061993,0.11801966,0.12988186,0.06458868,0.0288856,0.034874544,0.010384545,-0.06969578,-0.06617949,1.0982518
27,1.1728871,1.2465326,1.0744709,1.1415099,-0.08008562,-0.07235415,0.15497439,0.16948669,0.053468384,0.036689628,0.03617859,0.0028403848,-0.07183796,-0.0667352,1.0779241
28,1.1518157,1.2373699,1.0625317,1.1252017,-0.06278813,-0.062412217,0.19100887,0.21052729,0.039661884,0.05063178,0.045157142,0.0032128096,-0.070182554,-0.06624929,1.0551871
29,1.13129,1.2271101,1.0551679,1.1093639,-0.049237296,-0.054401353,0.22270122,0.2459821,0.032660455,0.06229349,0.05675757,0.0108778775,-0.07055078,-0.060889363,1.0352453
30,1.1145909,1.2168978,1.0538167,1.0966785,-0.041470304,-0.05004955,0.24568337,0.26992273,0.03358154,0.069685005,0.064636625,0.017337933,-0.07633581,-0.051925965,1.0207214
31,1.1031709,1.2096187,1.0566465,1.0896693,-0.036680534,-0.047914013,0.25867468,0.28231922,0.035438076,0.07723261,0.067510895,0.015891016,-0.08401738,-0.043099485,1.0108105
32,1.0975304,1.2066505,1.0629563,1.0881329,-0.03184265,-0.0457564,0.26383352,0.28589112,0.0356059,0.08635446,0.067295834,0.00798656,-0.09087769,-0.035506807,1.0046078
33,1.0963159,1.2063802,1.0718637,1.0895844,-0.025927722,-0.042500578,0.26441514,0.28356472,0.035500802,0.09556806,0.065392554,-0.0027732253,-0.09713856,-0.028805502,1.0010874
34,1.097194,1.2066168,1.0813091,1.0917717,-0.019656524,-0.03881368,0.26277372,0.27803323,0.03532272,0.10406883,0.06258592,-0.014449939,-0.10257709,-0.0233264,0.998838
35,1.0987375,1.206637,1.0897143,1.0938448,-0.014329538,-0.03604553,0.2604831,0.2717099,0.034299605,0.111807846,0.059713155,-0.02575238,-0.10635394,-0.019586805,0.9971822
36,1.1004088,1.2064872,1.0966387,1.0956161,-0.010712951,-0.034880586,0.25884357,0.26633808,0.032645658,0.11838237,0.057429083,-0.035194546,-0.10848928,-0.01738673,0.99609315
37,1.1018007,1.2060615,1.1020495,1.096965,-0.008732989,-0.03507836,0.2585185,0.26264176,0.031127706,0.12334102,0.05589796,-0.041914582,-0.10966146,-0.016148955,0.99546087
38,1.1026297,1.2052715,1.1059637,1.0979068,-0.007830918,-0.036011428,0.25931695,0.26047707,0.029976353,0.12680101,0.054976657,-0.046119496,-0.11030097,-0.0154952705,0.9950248
39,1.1028726,1.2042074,1.1085459,1.0985342,-0.0074361116,-0.037128627,0.2607465,0.2594054,0.029009826,0.12925033,0.05451045,-0.04843758,-0.11053377,-0.015248742,0.9946079
40,1.1026549,1.2029997,1.1100881,1.0988833,-0.0071864277,-0.0381054,0.26244932,0.25905243,0.028078675,0.13112675,0.054392643,-0.049418107,-0.110456705,-0.015283875,0.9941396
41,1.1021159,1.2018083,1.1108142,1.0988873,-0.007295862,-0.039127767,0.26411206,0.25913146,0.027155958,0.13277635,0.0542638,-0.050080374,-0.11032863,-0.015597537,0.9937301
42,1.1014102,1.2006819,1.1110766,1.098666,-0.0073563308,-0.039908595,0.26577744,0.2595141,0.026264377,0.13424449,0.05433833,-0.05006714,-0.1100893,-0.016012568,0.993243
43,1.1005719,1.1996679,1.1109022,1.0981355,-0.0076737106,-0.04071641,0.2672184,0.26001608,0.025311537,0.13574106,0.054297194,-0.050231576,-0.10986437,-0.01660185,0.9927424
44,1.0998065,1.198921,1.110588,1.0974617,-0.008120492,-0.041502483,0.26848543,0.26057535,0.024326943,0.1372325,0.05425228,-0.050385118,-0.10962746,-0.017272506,0.9922353
45,1.099004,1.1982524,1.1101652,1.0966063,-0.008489832,-0.042078994,0.26972952,0.2612205,0.023398608,0.13865243,0.054370686,-0.0500616,-0.109366596,-0.017915599,0.9915793
46,1.0980783,1.1975366,1.1095943,1.0955364,-0.008767948,-0.04243487,0.27093044,0.26190543,0.022504449,0.14001478,0.054632895,-0.04926388,-0.10907395,-0.018539906,0.9907228
47,1.0970757,1.1968186,1.1089017,1.0942823,-0.009066537,-0.042687103,0.2720125,0.26257482,0.02159027,0.14137198,0.054945476,-0.048248306,-0.10875445,-0.019197773,0.98973435
48,1.0960484,1.1961448,1.1081469,1.0928969,-0.009398267,-0.042866424,0.27299988,0.2632367,0.020668127,0.14272633,0.055325165,-0.047003463,-0.10841021,-0.01988545,0.9886635
49,1.0949881,1.1954902,1.1073397,1.0914034,-0.009709254,-0.04293988,0.27392352,0.26389816,0.019749716,0.1440638,0.0558177,-0.045420676,-0.10802351,-0.02058082,0.9875033
50,1.0939078,1.194859,1.1064739,1.0897913,-0.010062873,-0.042969123,0.27474925,0.2645374,0.018820673,0.1454039,0.05635204,-0.04368165,-0.10761856,-0.021302838,0.9862874
51,1.0928845,1.194336,1.1055938,1.0880723,-0.010601059,-0.043081813,0.27546138,0.2651589,0.01789397,0.14676997,0.056813642,-0.042094246,-0.107270494,-0.022081845,0.9851051
52,1.091996,1.1940167,1.1047648,1.0863003,-0.01139538,-0.043352857,0.27608994,0.2657923,0.01699534,0.14816633,0.057158373,-0.04079759,-0.10702488,-0.022921763,0.9840181
53,1.0912793,1.193951,1.1040269,1.0845314,-0.012444943,-0.043795444,0.27666718,0.2664586,0.016131036,0.14959425,0.05738861,-0.039804116,-0.10688221,-0.02381146,0.9830385
