,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
0,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
1,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
2,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
3,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
4,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
5,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
6,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
7,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
8,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
9,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
10,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
11,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
12,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
13,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
14,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
15,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
16,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
17,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
18,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
19,1.0670192e-07,3.2528797e-07,0.1298285,0.06965097,1.1999997,1.1706918,0.21467979,0.046555728,0.042598587,0.45429298,0.40182564,8.596738e-07,4.7000665e-08,1.2655897e-08,1.0064053e-08
20,-0.1548357,-0.11570141,-0.123273626,-0.034043185,0.91138476,0.85826176,0.08531425,0.1465214,0.12749729,0.19626004,0.33673093,0.13126072,-0.10542711,0.017904172,-0.09702955
21,-0.0304484,0.005121935,-0.010012664,0.09805359,1.0481082,0.97095674,0.07118885,0.13295832,0.00695201,0.22641735,0.3375406,0.07845963,0.006002471,-0.021740824,-0.013054177
22,0.046429805,0.05508714,0.09254279,0.13769448,0.9615355,0.8591571,0.05279758,0.10089188,0.031430617,0.20787787,0.34446156,0.09513827,0.016783632,-0.007675592,0.045342892
23,0.032888383,0.04034497,0.10327011,0.12286462,0.96321577,0.8606742,0.03571357,0.07822543,0.035960905,0.1906954,0.3350166,0.08190802,0.031615958,-0.018067919,0.038212374
24,0.024960179,0.03834453,0.11090547,0.11558579,0.9580817,0.86538684,0.020339474,0.069979765,0.053594824,0.16529696,0.3260097,0.0747438,0.026230186,-0.020629622,0.034673333
25,0.020372704,0.04080765,0.11343941,0.11492742,0.97093505,0.8901157,0.0074544773,0.06536939,0.06178025,0.14745906,0.31452578,0.06110002,0.027543396,-0.027390428,0.027891353
26,0.02296719,0.047895044,0.11725201,0.117035694,0.9760263,0.9052259,-0.0024962053,0.06057837,0.07595621,0.12780792,0.30159783,0.052255258,0.02413012,-0.029679209,0.023505136
27,0.027308043,0.055255886,0.11928038,0.118683696,0.9838196,0.9218142,-0.011758283,0.053658508,0.09380198,0.106711246,0.28749,0.045169994,0.01871194,-0.029562145,0.01809702
28,0.032728765,0.06319657,0.119538054,0.12001813,0.99114156,0.9375461,-0.020107985,0.04495319,0.1121985,0.08653978,0.27428395,0.03881085,0.013181239,-0.02816856,0.0126580745
29,0.037600003,0.070825234,0.116942495,0.12053266,0.9982353,0.9533675,-0.027359508,0.035081156,0.12824523,0.0697365,0.2633005,0.03149274,0.009453431,-0.026588328,0.0068982393
30,0.041899856,0.0781326,0.11175953,0.12004157,1.0038872,0.96827155,-0.033024468,0.02536498,0.1416929,0.0570342,0.25520635,0.023286328,0.0072066933,-0.024834506,0.0013082027
31,0.046697527,0.085862175,0.10579541,0.11906962,1.0082122,0.98204064,-0.03688065,0.017389722,0.15319183,0.04787139,0.2503357,0.014962122,0.005788669,-0.022703603,-0.0028591603
32,0.05276971,0.094537884,0.100936614,0.11848269,1.012649,0.9955162,-0.038866557,0.011878073,0.1632823,0.041089103,0.2487085,0.007358566,0.0051272213,-0.020348553,-0.004719451
33,0.05996569,0.10403791,0.0978109,0.118736304,1.0177324,1.0087178,-0.039097168,0.008641049,0.17245564,0.03559727,0.2498146,0.0011853874,0.005147986,-0.017974816,-0.0043740273
34,0.067524396,0.11390188,0.09613805,0.119856186,1.0233166,1.0213853,-0.03772988,0.007636294,0.18033606,0.031211244,0.25327766,-0.0033932775,0.006260209,-0.015938036,-0.0023120642
35,0.07441318,0.12334514,0.09512816,0.12152712,1.0290043,1.0331514,-0.035325296,0.008379929,0.18672073,0.027995745,0.2584167,-0.006652519,0.008570418,-0.014443457,0.00065883994
36,0.079769135,0.13130948,0.09387432,0.12303234,1.0343717,1.0432025,-0.033462666,0.008743741,0.19424523,0.024474349,0.2632167,-0.008469403,0.009788811,-0.012717232,0.0031938776
37,0.08393164,0.13793296,0.09239219,0.12429039,1.0403736,1.0526143,-0.03285759,0.0076519772,0.20364182,0.020030534,0.26686192,-0.009168878,0.009276181,-0.010599032,0.004915759
38,0.08779186,0.1440854,0.09098314,0.1256784,1.0470917,1.0621597,-0.032930516,0.0056270435,0.21204846,0.016020564,0.27002212,-0.009934157,0.009193338,-0.008930244,0.0066255704
39,0.09153979,0.14994833,0.08967914,0.12715334,1.0529681,1.070543,-0.033012085,0.0034709945,0.21836784,0.013111694,0.2730087,-0.010864198,0.01024624,-0.007834341,0.0088252425
40,0.094872184,0.15522458,0.088395275,0.12848394,1.0576009,1.0773422,-0.03286656,0.0016539618,0.22330369,0.01107304,0.2757735,-0.011515379,0.011900544,-0.0070196018,0.011306301
41,0.09786289,0.16003482,0.08753517,0.1299251,1.0615742,1.0831901,-0.032180957,0.00069554895,0.22762635,0.0097103305,0.2785689,-0.011248454,0.013715982,-0.006272845,0.013941839
42,0.099253245,0.16322905,0.08492508,0.13006455,1.0646703,1.087635,-0.03162936,-0.00025197119,0.23092306,0.008912431,0.28006607,-0.011322141,0.015938975,-0.005951766,0.015645213
43,0.09665041,0.1633545,0.076542184,0.12663841,1.0679723,1.0919372,-0.030616738,0.00026975572,0.23143013,0.01059751,0.2797064,-0.012643769,0.02040793,-0.006997615,0.014505468
44,0.08661602,0.15776613,0.056807578,0.11600413,1.0716022,1.094969,-0.029976226,0.0022176877,0.22991695,0.01657384,0.27596858,-0.016559497,0.026881896,-0.00993254,0.0075089633
45,0.08222986,0.15495513,0.04708265,0.10893489,1.07626,1.0964618,-0.0317922,0.001402922,0.24205387,0.015293237,0.27633354,-0.018636212,0.022085346,-0.008771006,0.0030261427
46,0.08816484,0.16044612,0.049968474,0.11017471,1.0886797,1.1079417,-0.029250719,0.0029696003,0.25450534,0.0128342975,0.28420568,-0.017903194,0.01832337,-0.007418357,0.004547715
47,0.095257655,0.16641954,0.05181432,0.11173368,1.0939721,1.1126648,-0.027548559,0.001928769,0.25883287,0.01124119,0.29030886,-0.020934597,0.019518986,-0.007874068,0.008234955
48,0.10046658,0.17057715,0.052305438,0.11223286,1.0972935,1.1159751,-0.02647829,0.0011878312,0.26030433,0.009886682,0.29613528,-0.02425541,0.02202265,-0.008416656,0.010961406
49,0.10383358,0.17318739,0.05202031,0.112289734,1.1003048,1.119161,-0.025268227,0.0012347028,0.26171458,0.0087586455,0.30206808,-0.026120976,0.024290785,-0.008652441,0.012597926
