,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
0,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
1,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
2,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
3,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
4,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
5,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
6,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
7,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
8,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
9,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
10,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
11,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
12,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
13,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
14,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
15,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
16,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
17,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
18,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
19,1.1999999,1.1999999,1.1999999,1.1488723,4.5956416e-08,1.7807415e-07,4.9286406e-05,3.610487e-05,9.383047e-08,-1.32880995e-08,2.0094676e-08,-1.4430245e-09,-2.4141231e-08,5.907091e-09,1.2
20,0.8007982,0.7966094,0.84173,0.7620233,0.14087316,0.15051389,0.2896716,0.39413774,0.11814834,-0.08307676,-0.020697355,0.0032604337,0.042020157,0.103756286,0.85897523
21,0.9970215,0.95269954,0.97394633,0.9024121,-0.0020285249,-0.025838524,0.43065363,0.6250552,0.142407,-0.11654497,0.010504544,0.022535384,0.050180472,0.15634273,1.045639
22,0.9973708,0.96078503,0.89043057,0.9001711,-0.042122155,-0.10702765,0.668175,0.863268,0.15533072,-0.07174533,0.104969874,0.0909209,-0.024788797,0.19946441,1.1214739
23,0.955371,0.9361943,0.7773881,0.8663724,-0.0046277195,-0.10678862,0.8595988,1.0120566,0.08628844,-0.006084082,0.15088364,0.05567135,-0.05246567,0.22077703,1.1190556
24,0.92798734,0.92749333,0.7156712,0.8353368,0.06920278,-0.048762843,0.98047316,1.0761213,0.033654734,0.029479535,0.1561794,-0.0016677529,-0.05672586,0.23601612,1.09514
25,0.9090657,0.9182584,0.7030909,0.80904096,0.13967744,0.029240042,1.0410643,1.0789108,0.023646072,0.032514058,0.14179483,-0.015241191,-0.0586238,0.24821496,1.0624319
26,0.88387686,0.895316,0.70691085,0.7802234,0.20761646,0.12372886,1.0555551,1.0471735,0.031882957,0.023352169,0.12505426,0.007955596,-0.055454493,0.25329188,1.0262958
27,0.851308,0.8677253,0.71080863,0.754831,0.26591378,0.21995437,1.0502751,1.0098522,0.047291856,0.01138171,0.10885282,0.040014178,-0.051828906,0.25406483,0.9993717
28,0.8127827,0.84219795,0.70514905,0.73487395,0.29390725,0.2856096,1.0490398,0.98793983,0.06750497,-0.0007107402,0.09687078,0.07046057,-0.05375409,0.25573397,0.98205054
29,0.7719555,0.8176713,0.68801403,0.71742254,0.2980175,0.32073325,1.051096,0.97843504,0.08177945,-0.00874671,0.08906819,0.08906195,-0.056049075,0.25812826,0.9660227
30,0.7340446,0.79458797,0.66535425,0.7019113,0.29414004,0.3403957,1.0506057,0.97198653,0.0872933,-0.012253122,0.08282247,0.094561405,-0.054668136,0.25939626,0.9490719
31,0.7016106,0.7739989,0.64300597,0.68857414,0.289743,0.35304987,1.0460745,0.9638017,0.08880819,-0.013792234,0.076515935,0.093492396,-0.050435,0.25947744,0.9328893
32,0.6746548,0.7558286,0.6231642,0.6767989,0.2863297,0.36157376,1.0380924,0.95297337,0.08966277,-0.014905617,0.07005216,0.09133972,-0.0451309,0.25869223,0.9188604
33,0.6520738,0.7393984,0.6055833,0.6657304,0.28391665,0.3672092,1.0277042,0.94025445,0.090582244,-0.015869727,0.06404177,0.09045035,-0.0398488,0.2571574,0.90719205
34,0.63247406,0.7239331,0.5893074,0.65469486,0.28209,0.37046725,1.0159677,0.9266398,0.09163076,-0.01683393,0.058928512,0.09157901,-0.035232767,0.25509122,0.89738715
35,0.61478156,0.708785,0.57342464,0.64318717,0.2805121,0.3716302,1.0034074,0.91265786,0.09246567,-0.017848989,0.05479659,0.094553865,-0.031490155,0.25260252,0.8888657
36,0.5983179,0.6935019,0.55729544,0.63084936,0.27913406,0.3710801,0.9900596,0.89835835,0.09266217,-0.018896984,0.051518947,0.098884426,-0.028568983,0.24966049,0.8812146
37,0.58262664,0.6777726,0.54053843,0.6174198,0.27799642,0.36919773,0.97576034,0.88353205,0.09207415,-0.020033699,0.048891544,0.10423737,-0.026416712,0.24622306,0.8741884
38,0.56735885,0.66135836,0.5229065,0.602673,0.27708048,0.36624324,0.9603015,0.8679075,0.09077011,-0.021372525,0.04672575,0.110468216,-0.025041692,0.24226734,0.8676473
39,0.5522661,0.6440884,0.50421953,0.5864113,0.27631855,0.3623721,0.9434593,0.85123223,0.08883573,-0.023015074,0.044876397,0.1174722,-0.02446124,0.23775017,0.86153007
40,0.537201,0.625864,0.4843532,0.56847537,0.275637,0.35769337,0.9249976,0.8332803,0.08630723,-0.025033953,0.043219306,0.12510842,-0.024669752,0.23258805,0.855841
41,0.522989,0.6076644,0.46401325,0.5494705,0.27475834,0.3520671,0.9044822,0.81371796,0.083210215,-0.02762792,0.041517667,0.13305783,-0.025552511,0.22668144,0.85155517
42,0.50898147,0.58884776,0.44268525,0.52886057,0.27354696,0.3455519,0.8818715,0.79252434,0.07974896,-0.030844254,0.039661296,0.14129567,-0.02718741,0.21996757,0.84821784
43,0.495093,0.5693762,0.42024228,0.5064913,0.27188495,0.338206,0.85694206,0.7695323,0.07579108,-0.034684632,0.037448525,0.14944023,-0.029495075,0.2122367,0.84594107
44,0.4810115,0.54891306,0.39639962,0.48207265,0.27034214,0.33073205,0.8296125,0.7446344,0.07105756,-0.03889701,0.034732193,0.1569478,-0.03216492,0.20317858,0.8444488
45,0.46649313,0.5274617,0.37116817,0.45556054,0.26890874,0.32336158,0.79983354,0.71756023,0.066025905,-0.043725338,0.031128109,0.16365793,-0.035220377,0.19267958,0.8437741
46,0.45102203,0.5049311,0.3443136,0.4268766,0.2669425,0.31569976,0.76752084,0.6880549,0.061278634,-0.049566135,0.026081748,0.1693463,-0.03876989,0.180731,0.8439036
47,0.43383577,0.48107883,0.31527695,0.39592597,0.26376218,0.3072521,0.73252827,0.6559046,0.057027318,-0.056657232,0.019007713,0.17346573,-0.04270991,0.16727868,0.8446493
48,0.41406876,0.45570987,0.28343707,0.36281002,0.25872207,0.29753157,0.6946923,0.62087,0.053439494,-0.06518417,0.009299874,0.1754113,-0.04685369,0.15232077,0.84579194
49,0.3907983,0.42873263,0.2482212,0.32793254,0.25103799,0.28593335,0.6539819,0.58280873,0.05085025,-0.07530064,-0.003581047,0.17479771,-0.051062573,0.13607475,0.8471357
50,0.36331758,0.40031433,0.20931111,0.29214182,0.23986009,0.27183366,0.610724,0.54193157,0.049602136,-0.08694384,-0.019868493,0.17163634,-0.055174448,0.11906427,0.84856164
51,0.33151826,0.37104914,0.1669515,0.25680777,0.22442524,0.2547531,0.56580573,0.49900338,0.049938045,-0.09969146,-0.03926237,0.1665186,-0.059005085,0.10213483,0.8500937
52,0.29614234,0.34193698,0.12213556,0.22366899,0.20426849,0.23449613,0.52070975,0.45537964,0.05191053,-0.11270042,-0.060839683,0.1606017,-0.06240818,0.086321644,0.85186267
53,0.25880638,0.3142004,0.07659185,0.19450477,0.17952453,0.21129842,0.4772585,0.41278183,0.055278804,-0.1247854,-0.083218336,0.15525807,-0.06529796,0.07254724,0.85398614
54,0.22173297,0.28904134,0.032547686,0.17077506,0.15117654,0.1859478,0.43714485,0.37288436,0.059532586,-0.13468039,-0.10494959,0.1515683,-0.067617685,0.061328083,0.85646325
