,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
0,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
1,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
2,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
3,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
4,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
5,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
6,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
7,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
8,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
9,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
10,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
11,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
12,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
13,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
14,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
15,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
16,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
17,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
18,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
19,1.3183411e-09,0.0073411707,6.5606404e-10,6.1564237e-10,0.055342384,0.03196605,4.0290735e-07,0.05242905,2.121624e-09,3.9356847e-09,4.3908e-12,0.066482075,0.08107495,4.8730764e-10,0.020535033
20,-0.122462004,-0.12084594,-0.08700748,-0.05224616,0.22735831,0.15516964,0.13581163,0.19181024,0.07539014,0.008930169,0.120931335,0.23050508,-0.0046189427,-0.0011975169,-0.07933451
21,-0.024849571,0.007298872,-0.021795258,0.06810684,0.2561937,0.20102715,0.14621535,0.23374875,-0.015682764,0.060803454,0.105029956,0.19355892,0.083333686,-0.013063971,-0.018443093
22,-0.0005037412,0.024331875,0.005725026,0.07243581,0.21706434,0.15637091,0.14358848,0.24226034,0.05270623,0.03290403,0.11047463,0.2114286,0.041347712,0.018308692,0.006498635
23,-0.042117894,-0.013487894,-0.029525071,0.042023607,0.2164079,0.16296476,0.13342029,0.24195626,0.05365818,0.044008236,0.12376757,0.19452454,0.045096427,0.017615248,-0.024809927
